shipment_id,lane_id,origin,destination,carrier_id,carrier_name,distance_km,weight_kg,freight_cost_inr,cost_per_kg,transit_days_promised,transit_days_actual,on_time_delivery,delay_days,damage_loss_flag,is_monsoon,is_festival,shipment_date
SHP11203,L006,Pune,Ahmedabad,C005,TCI Freight,475,8627.8,24133.92,2.797,1,1,1,0,0,0,0,2024-01-25
SHP11204,L005,Chennai,Hyderabad,C005,TCI Freight,627,1805.9,6044.08,3.347,1,1,1,0,0,1,0,2023-06-03
SHP11205,L003,Mumbai,Bangalore,C006,Safexpress,984,9276.5,33763.89,3.64,2,2,1,0,0,0,0,2023-02-22
SHP11206,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,5638.6,16415.23,2.911,1,1,1,0,0,1,0,2023-07-05
SHP11207,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,1612.0,6190.07,3.84,2,3,0,1,0,1,0,2023-09-17
SHP11208,L006,Pune,Ahmedabad,C005,TCI Freight,475,4585.3,13285.29,2.897,2,2,1,0,0,0,0,2023-01-06
SHP11209,L003,Mumbai,Bangalore,C002,GATI Express,984,5719.0,21592.09,3.776,2,2,1,0,0,0,0,2024-05-02
SHP11210,L001,Mumbai,Delhi,C005,TCI Freight,1415,10173.7,49513.23,4.867,2,2,1,0,0,0,0,2023-01-07
SHP11211,L005,Chennai,Hyderabad,C005,TCI Freight,627,13917.5,36917.74,2.653,1,1,1,0,0,1,0,2023-08-01
SHP11212,L001,Mumbai,Delhi,C006,Safexpress,1415,1507.2,5702.79,3.784,2,2,1,0,0,0,0,2023-12-24
SHP11213,L001,Mumbai,Delhi,C006,Safexpress,1415,7519.3,37017.25,4.923,2,2,1,0,0,0,1,2023-11-02
SHP11214,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,3114.7,11858.17,3.807,2,2,1,0,0,0,0,2024-03-02
SHP11215,L005,Chennai,Hyderabad,C005,TCI Freight,627,5838.8,18833.49,3.226,1,1,1,0,0,1,0,2023-07-01
SHP11216,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,2256.3,6301.09,2.793,1,1,1,0,0,0,0,2023-04-06
SHP11217,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,3119.1,6805.28,2.182,2,2,1,0,0,0,0,2024-03-13
SHP11218,L006,Pune,Ahmedabad,C002,GATI Express,475,2930.6,8431.28,2.877,2,3,0,1,0,0,0,2023-05-05
SHP11219,L005,Chennai,Hyderabad,C005,TCI Freight,627,5004.1,13400.95,2.678,2,2,1,0,0,0,0,2024-02-28
SHP11220,L003,Mumbai,Bangalore,C005,TCI Freight,984,4031.6,16085.75,3.99,2,2,1,0,0,0,0,2023-03-01
SHP11221,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,4328.6,14640.15,3.382,3,3,1,0,0,0,0,2024-05-10
SHP11222,L005,Chennai,Hyderabad,C004,VRL Logistics,627,9333.6,27984.67,2.998,1,2,0,1,1,0,1,2023-11-21
SHP11223,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,5191.2,16847.82,3.245,3,3,1,0,0,0,0,2023-05-13
SHP11224,L009,Mumbai,Hyderabad,C006,Safexpress,711,3009.0,10566.58,3.512,2,2,1,0,0,0,0,2024-05-24
SHP11225,L009,Mumbai,Hyderabad,C002,GATI Express,711,1845.4,4865.79,2.637,2,2,1,0,0,0,1,2023-10-25
SHP11226,L001,Mumbai,Delhi,C004,VRL Logistics,1415,2835.1,13655.72,4.817,3,3,1,0,0,0,0,2023-05-01
SHP11227,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,5978.8,17919.45,2.997,2,2,1,0,0,0,0,2024-02-28
SHP11228,L009,Mumbai,Hyderabad,C006,Safexpress,711,14139.3,47084.87,3.33,2,3,0,1,0,1,0,2023-08-06
SHP11229,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,4913.8,13610.19,2.77,1,1,1,0,0,0,0,2023-03-11
SHP11230,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,17182.2,58060.92,3.379,2,2,1,0,0,0,0,2023-01-07
SHP11231,L005,Chennai,Hyderabad,C004,VRL Logistics,627,2673.5,7116.66,2.662,1,1,1,0,0,0,0,2023-01-30
SHP11232,L005,Chennai,Hyderabad,C006,Safexpress,627,22761.2,74525.02,3.274,1,2,0,1,0,0,0,2024-05-05
SHP11233,L003,Mumbai,Bangalore,C004,VRL Logistics,984,3343.2,12846.65,3.843,3,3,1,0,0,1,0,2023-06-09
SHP11234,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,9979.6,36342.23,3.642,2,2,1,0,0,0,0,2024-04-18
SHP11235,L001,Mumbai,Delhi,C005,TCI Freight,1415,19284.2,89395.71,4.636,3,3,1,0,0,0,1,2023-11-03
SHP11236,L005,Chennai,Hyderabad,C005,TCI Freight,627,16034.8,48923.11,3.051,1,1,1,0,0,0,0,2023-01-20
SHP11237,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,4857.7,13357.06,2.75,1,1,1,0,0,0,0,2023-03-09
SHP11238,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,6045.4,26330.02,4.355,3,3,1,0,0,0,0,2024-01-20
SHP11239,L003,Mumbai,Bangalore,C005,TCI Freight,984,10635.0,42769.77,4.022,2,2,1,0,0,0,0,2024-02-03
SHP11240,L005,Chennai,Hyderabad,C006,Safexpress,627,7039.2,17577.6,2.497,2,2,1,0,0,0,1,2023-11-19
SHP11241,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,2829.5,6932.66,2.45,1,1,1,0,0,0,0,2024-05-23
SHP11242,L005,Chennai,Hyderabad,C002,GATI Express,627,3926.5,10376.32,2.643,1,1,1,0,0,1,0,2024-06-21
SHP11243,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,4476.8,13051.8,2.915,1,1,1,0,0,1,0,2023-07-26
SHP11244,L001,Mumbai,Delhi,C004,VRL Logistics,1415,11562.7,44511.9,3.85,2,2,1,0,0,0,0,2024-05-27
SHP11245,L006,Pune,Ahmedabad,C006,Safexpress,475,3472.3,9734.91,2.804,1,1,1,0,0,1,0,2024-06-20
SHP11246,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,5601.6,25489.06,4.55,3,3,1,0,0,1,0,2024-06-12
SHP11247,L003,Mumbai,Bangalore,C006,Safexpress,984,2731.8,10231.94,3.745,2,2,1,0,0,0,0,2023-02-07
SHP11248,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,2320.6,8462.27,3.647,2,2,1,0,0,0,0,2023-01-05
SHP11249,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,4979.9,17926.48,3.6,2,3,0,1,0,0,0,2023-12-08
SHP11250,L001,Mumbai,Delhi,C005,TCI Freight,1415,1675.2,7402.73,4.419,2,2,1,0,0,0,1,2023-11-16
SHP11251,L005,Chennai,Hyderabad,C006,Safexpress,627,2179.2,5815.33,2.669,1,1,1,0,0,1,0,2023-08-03
SHP11252,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,6249.7,20307.64,3.249,1,1,1,0,0,1,0,2024-06-29
SHP11253,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,5316.9,21120.04,3.972,2,2,1,0,0,1,0,2023-06-02
SHP11254,L001,Mumbai,Delhi,C005,TCI Freight,1415,1790.8,6936.97,3.874,2,2,1,0,0,1,0,2024-06-10
SHP11255,L005,Chennai,Hyderabad,C005,TCI Freight,627,2658.7,6935.7,2.609,1,1,1,0,0,0,1,2023-11-23
SHP11256,L005,Chennai,Hyderabad,C005,TCI Freight,627,18016.3,45712.97,2.537,1,1,1,0,0,1,0,2023-09-08
SHP11257,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,10040.0,27872.35,2.776,2,2,1,0,0,0,0,2024-03-30
SHP11258,L006,Pune,Ahmedabad,C006,Safexpress,475,5294.1,13026.93,2.461,1,2,0,1,0,0,0,2023-02-21
SHP11259,L001,Mumbai,Delhi,C004,VRL Logistics,1415,3056.3,14076.94,4.606,2,2,1,0,0,0,0,2024-02-06
SHP11260,L009,Mumbai,Hyderabad,C006,Safexpress,711,4302.7,12997.82,3.021,3,3,1,0,0,0,0,2024-04-01
SHP11261,L005,Chennai,Hyderabad,C002,GATI Express,627,2466.1,7500.17,3.041,1,1,1,0,0,0,0,2023-03-22
SHP11262,L001,Mumbai,Delhi,C006,Safexpress,1415,10112.1,42872.36,4.24,2,2,1,0,0,0,0,2024-04-24
SHP11263,L006,Pune,Ahmedabad,C004,VRL Logistics,475,5944.9,13380.52,2.251,1,1,1,0,0,1,0,2023-08-26
SHP11264,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,3216.2,9114.51,2.834,2,2,1,0,0,0,0,2024-01-08
SHP11265,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,8426.9,21031.17,2.496,1,1,1,0,0,0,0,2024-04-09
SHP11266,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,6384.2,16143.0,2.529,1,2,0,1,0,0,0,2023-12-26
SHP11267,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,1075.6,4296.29,3.994,3,4,0,1,0,0,0,2023-12-23
SHP11268,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,3449.7,12072.16,3.499,3,3,1,0,0,0,0,2024-02-20
SHP11269,L005,Chennai,Hyderabad,C005,TCI Freight,627,8156.5,24516.29,3.006,1,1,1,0,0,0,0,2023-03-14
SHP11270,L006,Pune,Ahmedabad,C005,TCI Freight,475,5318.7,14191.7,2.668,1,1,1,0,0,0,0,2024-02-28
SHP11271,L009,Mumbai,Hyderabad,C002,GATI Express,711,3450.4,9339.11,2.707,2,2,1,0,0,0,0,2024-05-08
SHP11272,L003,Mumbai,Bangalore,C006,Safexpress,984,5976.0,23810.72,3.984,2,2,1,0,0,0,0,2024-03-17
SHP11273,L005,Chennai,Hyderabad,C005,TCI Freight,627,10147.8,31839.24,3.138,1,1,1,0,0,1,0,2023-08-30
SHP11274,L001,Mumbai,Delhi,C006,Safexpress,1415,6502.4,28873.78,4.44,2,3,0,1,0,0,0,2024-05-13
SHP11275,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,11023.0,25123.1,2.279,1,2,0,1,0,0,0,2023-04-10
SHP11276,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,9525.8,27027.63,2.837,2,2,1,0,0,0,0,2023-04-22
SHP11277,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,15696.5,42422.05,2.703,2,2,1,0,0,0,0,2024-05-21
SHP11278,L001,Mumbai,Delhi,C002,GATI Express,1415,1945.7,9529.62,4.898,3,3,1,0,0,0,0,2023-05-23
SHP11279,L001,Mumbai,Delhi,C002,GATI Express,1415,5320.7,23150.08,4.351,2,2,1,0,0,1,0,2023-06-02
SHP11280,L006,Pune,Ahmedabad,C005,TCI Freight,475,3603.6,8306.13,2.305,1,1,1,0,0,0,0,2024-04-02
SHP11281,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,3537.2,11296.25,3.194,1,1,1,0,0,0,1,2023-11-08
SHP11282,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,1181.0,4093.6,3.466,2,2,1,0,0,0,0,2023-01-09
SHP11283,L006,Pune,Ahmedabad,C002,GATI Express,475,4011.0,9819.21,2.448,1,1,1,0,0,0,1,2023-10-29
SHP11284,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,5302.4,17193.74,3.243,3,3,1,0,0,0,0,2023-01-01
SHP11285,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,3163.0,8552.02,2.704,1,1,1,0,0,0,1,2023-10-16
SHP11286,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,5459.8,16654.17,3.05,3,4,0,1,0,0,1,2023-11-22
SHP11287,L006,Pune,Ahmedabad,C004,VRL Logistics,475,2203.9,5017.69,2.277,2,2,1,0,0,1,0,2023-08-05
SHP11288,L003,Mumbai,Bangalore,C002,GATI Express,984,3741.6,16265.3,4.347,2,2,1,0,0,0,0,2024-01-29
SHP11289,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,4310.5,13989.43,3.245,2,2,1,0,0,0,0,2023-05-09
SHP11290,L001,Mumbai,Delhi,C002,GATI Express,1415,3196.4,13463.24,4.212,3,3,1,0,1,0,0,2024-05-13
SHP11291,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,2273.9,9782.1,4.302,3,3,1,0,0,0,0,2023-05-21
SHP11292,L006,Pune,Ahmedabad,C006,Safexpress,475,8836.9,20168.66,2.282,2,2,1,0,0,0,0,2024-03-11
SHP11293,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,1389.4,4196.69,3.021,2,2,1,0,0,0,0,2024-04-05
SHP11294,L003,Mumbai,Bangalore,C004,VRL Logistics,984,4099.8,15958.67,3.893,3,3,1,0,0,0,0,2023-01-08
SHP11295,L003,Mumbai,Bangalore,C006,Safexpress,984,1030.8,3892.73,3.776,2,2,1,0,0,0,0,2024-05-28
SHP11296,L009,Mumbai,Hyderabad,C005,TCI Freight,711,12309.4,45500.26,3.696,2,2,1,0,0,0,0,2024-01-11
SHP11297,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,7324.3,23910.85,3.265,2,2,1,0,0,0,0,2024-01-13
SHP11298,L001,Mumbai,Delhi,C002,GATI Express,1415,6619.1,28154.05,4.253,2,2,1,0,0,1,0,2024-06-23
SHP11299,L001,Mumbai,Delhi,C005,TCI Freight,1415,3564.6,15201.25,4.265,2,2,1,0,0,0,0,2023-04-01
SHP11300,L001,Mumbai,Delhi,C006,Safexpress,1415,2868.4,10462.71,3.648,3,4,0,1,0,0,1,2023-11-16
SHP11301,L005,Chennai,Hyderabad,C005,TCI Freight,627,2236.6,6543.95,2.926,1,2,0,1,0,0,0,2023-01-12
SHP11302,L006,Pune,Ahmedabad,C005,TCI Freight,475,3637.1,8851.97,2.434,1,1,1,0,0,0,0,2023-12-06
SHP11303,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,2157.1,6839.04,3.17,1,2,0,1,0,1,0,2023-06-21
SHP11304,L009,Mumbai,Hyderabad,C006,Safexpress,711,3524.8,12290.09,3.487,3,3,1,0,0,0,1,2023-11-08
SHP11305,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,12829.4,33826.19,2.637,2,2,1,0,0,0,0,2024-04-29
SHP11306,L001,Mumbai,Delhi,C006,Safexpress,1415,3049.3,13684.48,4.488,3,4,0,1,0,0,1,2023-10-26
SHP11307,L005,Chennai,Hyderabad,C004,VRL Logistics,627,6340.0,18881.66,2.978,1,1,1,0,0,0,0,2023-03-26
SHP11308,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,2753.4,7572.36,2.75,2,2,1,0,0,0,0,2023-05-16
SHP11309,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,13062.5,34514.17,2.642,2,2,1,0,0,0,0,2023-04-25
SHP11310,L009,Mumbai,Hyderabad,C006,Safexpress,711,11168.6,34841.77,3.12,3,4,0,1,0,1,0,2023-06-04
SHP11311,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,2437.6,8459.63,3.47,2,2,1,0,0,1,0,2023-08-30
SHP11312,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,2420.7,8919.24,3.685,2,2,1,0,0,0,0,2023-12-18
SHP11313,L009,Mumbai,Hyderabad,C002,GATI Express,711,5756.7,19980.64,3.471,2,2,1,0,0,0,0,2024-05-22
SHP11314,L003,Mumbai,Bangalore,C006,Safexpress,984,10125.4,41291.12,4.078,3,3,1,0,0,0,0,2024-03-26
SHP11315,L003,Mumbai,Bangalore,C005,TCI Freight,984,3379.7,13803.4,4.084,2,2,1,0,0,0,0,2023-12-20
SHP11316,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,7289.3,30295.46,4.156,2,2,1,0,0,1,0,2023-06-21
SHP11317,L005,Chennai,Hyderabad,C004,VRL Logistics,627,8077.5,23024.9,2.85,1,1,1,0,0,1,0,2024-06-29
SHP11318,L006,Pune,Ahmedabad,C004,VRL Logistics,475,14555.3,37685.66,2.589,1,1,1,0,0,1,0,2023-09-26
SHP11319,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,2029.3,4990.56,2.459,1,1,1,0,0,0,1,2023-10-23
SHP11320,L005,Chennai,Hyderabad,C005,TCI Freight,627,8922.7,30305.75,3.396,1,1,1,0,0,0,0,2023-02-12
SHP11321,L005,Chennai,Hyderabad,C004,VRL Logistics,627,2850.0,7807.24,2.739,1,1,1,0,0,0,1,2023-10-07
SHP11322,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,2879.2,13551.05,4.707,2,2,1,0,0,0,0,2024-02-05
SHP11323,L003,Mumbai,Bangalore,C006,Safexpress,984,4735.8,17421.83,3.679,3,3,1,0,0,1,0,2023-07-19
SHP11324,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,4803.6,15569.78,3.241,3,3,1,0,0,0,0,2023-01-11
SHP11325,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,5063.8,21987.72,4.342,2,2,1,0,0,0,0,2024-02-26
SHP11326,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,4111.4,9755.88,2.373,2,3,0,1,0,1,0,2023-08-13
SHP11327,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,10798.8,36200.62,3.352,3,3,1,0,0,0,0,2023-01-25
SHP11328,L009,Mumbai,Hyderabad,C006,Safexpress,711,2983.4,9926.73,3.327,3,3,1,0,0,1,0,2023-08-11
SHP11329,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,3351.1,15196.9,4.535,2,2,1,0,0,0,0,2023-05-14
SHP11330,L009,Mumbai,Hyderabad,C002,GATI Express,711,15556.3,44100.95,2.835,3,3,1,0,0,0,0,2023-04-24
SHP11331,L005,Chennai,Hyderabad,C004,VRL Logistics,627,2359.6,6902.41,2.925,2,2,1,0,0,0,0,2023-03-19
SHP11332,L005,Chennai,Hyderabad,C004,VRL Logistics,627,3237.6,8512.93,2.629,1,1,1,0,0,0,1,2023-11-28
SHP11333,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,2833.1,11732.51,4.141,2,2,1,0,0,0,0,2023-03-05
SHP11334,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,9330.3,39351.89,4.218,2,2,1,0,0,1,0,2023-09-29
SHP11335,L006,Pune,Ahmedabad,C002,GATI Express,475,7061.9,18995.08,2.69,1,1,1,0,0,0,0,2024-02-07
SHP11336,L001,Mumbai,Delhi,C002,GATI Express,1415,15397.7,68866.68,4.473,2,3,0,1,0,0,0,2024-03-17
SHP11337,L001,Mumbai,Delhi,C004,VRL Logistics,1415,7726.8,27980.64,3.621,2,6,0,4,0,1,0,2023-09-23
SHP11338,L001,Mumbai,Delhi,C005,TCI Freight,1415,6013.0,21632.27,3.598,2,2,1,0,0,1,0,2023-09-14
SHP11339,L006,Pune,Ahmedabad,C002,GATI Express,475,4287.7,11604.79,2.707,1,1,1,0,0,0,0,2023-01-01
SHP11340,L005,Chennai,Hyderabad,C002,GATI Express,627,2490.9,7592.91,3.048,1,2,0,1,0,0,0,2023-12-04
SHP11341,L009,Mumbai,Hyderabad,C006,Safexpress,711,7750.5,24089.5,3.108,2,2,1,0,0,0,0,2024-05-17
SHP11342,L001,Mumbai,Delhi,C005,TCI Freight,1415,6876.2,28433.8,4.135,2,2,1,0,0,1,0,2023-08-20
SHP11343,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,5500.1,14969.11,2.722,1,1,1,0,0,0,0,2024-01-03
SHP11344,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,4641.6,12034.73,2.593,1,1,1,0,0,0,0,2023-04-03
SHP11345,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,6311.7,19708.34,3.123,1,1,1,0,0,0,0,2024-04-15
SHP11346,L003,Mumbai,Bangalore,C005,TCI Freight,984,4980.7,20464.58,4.109,2,2,1,0,0,0,0,2023-02-10
SHP11347,L005,Chennai,Hyderabad,C006,Safexpress,627,2045.6,6351.74,3.105,1,1,1,0,0,0,0,2024-02-04
SHP11348,L005,Chennai,Hyderabad,C004,VRL Logistics,627,3638.0,10584.96,2.91,2,2,1,0,0,0,0,2023-03-28
SHP11349,L003,Mumbai,Bangalore,C002,GATI Express,984,2098.9,6850.25,3.264,2,2,1,0,0,0,0,2023-02-06
SHP11350,L009,Mumbai,Hyderabad,C002,GATI Express,711,6329.2,17110.02,2.703,2,3,0,1,0,0,0,2024-05-15
SHP11351,L009,Mumbai,Hyderabad,C006,Safexpress,711,5768.1,18540.55,3.214,2,2,1,0,0,0,1,2023-11-12
SHP11352,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,3647.7,7930.27,2.174,1,1,1,0,0,0,0,2023-02-07
SHP11353,L001,Mumbai,Delhi,C004,VRL Logistics,1415,4404.8,20951.18,4.756,2,2,1,0,0,0,0,2023-05-02
SHP11354,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,5739.9,18732.68,3.264,3,3,1,0,0,1,0,2023-06-02
SHP11355,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,5583.9,25301.39,4.531,2,2,1,0,0,0,0,2023-05-25
SHP11356,L006,Pune,Ahmedabad,C005,TCI Freight,475,6418.0,17576.56,2.739,1,1,1,0,0,0,0,2023-02-16
SHP11357,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,2994.7,9871.86,3.296,3,3,1,0,0,1,0,2023-06-26
SHP11358,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,5411.6,14277.15,2.638,2,2,1,0,0,0,0,2024-04-12
SHP11359,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,18536.9,58843.55,3.174,2,2,1,0,0,0,0,2023-04-19
SHP11360,L009,Mumbai,Hyderabad,C002,GATI Express,711,4549.0,14090.25,3.097,2,3,0,1,0,0,0,2023-03-06
SHP11361,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,6029.3,15850.86,2.629,2,2,1,0,0,0,0,2023-05-04
SHP11362,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,9115.0,36631.39,4.019,2,3,0,1,0,1,0,2023-08-07
SHP11363,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,8294.8,21635.79,2.608,1,1,1,0,0,0,0,2023-05-04
SHP11364,L006,Pune,Ahmedabad,C002,GATI Express,475,5135.4,11654.18,2.269,2,2,1,0,0,0,0,2024-01-14
SHP11365,L003,Mumbai,Bangalore,C005,TCI Freight,984,4491.1,15103.38,3.363,2,2,1,0,0,0,0,2023-02-11
SHP11366,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,5471.0,19637.58,3.589,2,2,1,0,0,1,0,2023-06-11
SHP11367,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,10275.6,50673.31,4.931,2,2,1,0,0,0,0,2023-01-08
SHP11368,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,10564.3,37091.7,3.511,3,3,1,0,0,0,0,2024-03-02
SHP11369,L006,Pune,Ahmedabad,C006,Safexpress,475,4487.1,10096.88,2.25,1,1,1,0,0,0,0,2023-05-10
SHP11370,L005,Chennai,Hyderabad,C005,TCI Freight,627,10207.9,27641.39,2.708,1,1,1,0,0,0,0,2024-04-06
SHP11371,L003,Mumbai,Bangalore,C005,TCI Freight,984,9268.9,32157.53,3.469,3,3,1,0,0,0,0,2023-02-08
SHP11372,L006,Pune,Ahmedabad,C005,TCI Freight,475,8603.1,24503.12,2.848,2,2,1,0,0,0,0,2023-04-01
SHP11373,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,4300.0,13033.63,3.031,1,2,0,1,0,0,0,2024-03-04
SHP11374,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,8936.6,36221.51,4.053,2,2,1,0,0,1,0,2024-06-26
SHP11375,L009,Mumbai,Hyderabad,C005,TCI Freight,711,3172.3,11010.45,3.471,2,2,1,0,0,1,0,2023-08-13
SHP11376,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,4738.4,16015.14,3.38,2,2,1,0,0,0,0,2023-02-24
SHP11377,L003,Mumbai,Bangalore,C006,Safexpress,984,5613.3,19447.34,3.465,2,2,1,0,0,0,0,2024-04-30
SHP11378,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,4959.9,19234.97,3.878,2,2,1,0,0,0,0,2024-01-08
SHP11379,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,9216.1,23694.48,2.571,1,1,1,0,1,0,0,2024-04-09
SHP11380,L001,Mumbai,Delhi,C005,TCI Freight,1415,5590.9,26415.18,4.725,2,2,1,0,0,1,0,2023-06-30
SHP11381,L006,Pune,Ahmedabad,C005,TCI Freight,475,3508.5,10203.4,2.908,1,1,1,0,0,0,0,2023-04-29
SHP11382,L006,Pune,Ahmedabad,C005,TCI Freight,475,6675.1,15345.44,2.299,1,1,1,0,0,0,1,2023-11-30
SHP11383,L005,Chennai,Hyderabad,C002,GATI Express,627,3674.3,9906.64,2.696,1,1,1,0,0,0,0,2023-04-23
SHP11384,L003,Mumbai,Bangalore,C006,Safexpress,984,5169.8,19280.55,3.729,2,2,1,0,0,0,0,2024-02-27
SHP11385,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,13236.6,51282.06,3.874,3,3,1,0,1,0,0,2024-04-27
SHP11386,L006,Pune,Ahmedabad,C002,GATI Express,475,4285.5,10812.82,2.523,2,2,1,0,0,1,0,2023-08-10
SHP11387,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,7128.7,19638.45,2.755,1,1,1,0,0,0,0,2023-05-20
SHP11388,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,6550.5,16992.78,2.594,1,1,1,0,0,1,0,2023-07-27
SHP11389,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,7389.0,20360.79,2.756,2,2,1,0,0,0,1,2023-10-15
SHP11390,L006,Pune,Ahmedabad,C004,VRL Logistics,475,4573.5,12761.42,2.79,1,1,1,0,0,0,0,2024-03-04
SHP11391,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,7663.7,34464.97,4.497,3,3,1,0,0,1,0,2023-06-10
SHP11392,L003,Mumbai,Bangalore,C005,TCI Freight,984,11770.5,44463.72,3.778,2,2,1,0,0,1,0,2023-08-24
SHP11393,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,7978.3,25121.56,3.149,3,3,1,0,1,1,0,2023-08-10
SHP11394,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,4610.6,11524.64,2.5,2,2,1,0,0,0,0,2023-01-15
SHP11395,L003,Mumbai,Bangalore,C002,GATI Express,984,3743.3,14975.79,4.001,2,2,1,0,0,0,0,2023-12-02
SHP11396,L009,Mumbai,Hyderabad,C002,GATI Express,711,9730.8,35989.36,3.698,2,2,1,0,0,0,0,2023-01-06
SHP11397,L001,Mumbai,Delhi,C004,VRL Logistics,1415,4998.1,20970.91,4.196,2,2,1,0,0,0,0,2024-05-31
SHP11398,L006,Pune,Ahmedabad,C004,VRL Logistics,475,4884.9,12497.4,2.558,1,1,1,0,1,0,0,2023-04-11
SHP11399,L001,Mumbai,Delhi,C005,TCI Freight,1415,5871.2,27275.99,4.646,3,3,1,0,0,0,0,2023-01-13
SHP11400,L003,Mumbai,Bangalore,C002,GATI Express,984,5843.3,20731.75,3.548,2,2,1,0,0,0,0,2024-01-03
SHP11401,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,3506.5,14089.5,4.018,3,3,1,0,0,0,0,2024-05-06
SHP11402,L006,Pune,Ahmedabad,C005,TCI Freight,475,3585.9,9075.16,2.531,1,1,1,0,0,0,0,2023-01-25
