shipment_id,lane_id,origin,destination,carrier_id,carrier_name,distance_km,weight_kg,freight_cost_inr,cost_per_kg,transit_days_promised,transit_days_actual,on_time_delivery,delay_days,damage_loss_flag,is_monsoon,is_festival,shipment_date,mode,freight_type
SHP22737,L243,Bangalore,Kolkata,C003,Delhivery Ltd,2042,22883.5,85233.51,3.725,3,3,1,0,0,0,0,2023-03-19,LTL,General Cargo
SHP22738,L177,Nagpur,Raipur,C001,BlueDart Logistics,338,23896.1,81398.05,3.406,1,1,1,0,0,0,0,2024-03-29,LTL,Auto Parts
SHP22739,L244,Delhi,Coimbatore,C006,Safexpress,2544,1782.8,5927.07,3.325,3,6,0,3,0,0,0,2024-05-30,LTL,Textiles
SHP22740,L486,Vijayawada,Kanpur,C005,TCI Freight,1446,2578.0,12591.78,4.884,3,3,1,0,0,0,1,2023-11-01,LTL,Electronics
SHP22741,L300,Chandigarh,Noida,C008,XpressBees,327,7121.1,31075.71,4.364,1,1,1,0,0,0,0,2024-01-11,LTL,General Cargo
SHP22742,L326,Ranchi,Chennai,C007,Ekart Logistics,1639,11609.4,28814.77,2.482,3,3,1,0,1,0,0,2024-03-16,FTL,FMCG
SHP22743,L548,Chennai,Delhi,C001,BlueDart Logistics,2279,6505.2,22227.83,3.417,3,3,1,0,0,0,0,2024-01-01,FTL,Auto Parts
SHP22744,L575,Rajkot,Madurai,C007,Ekart Logistics,2058,18358.7,54883.99,2.99,3,3,1,0,0,0,0,2024-05-12,FTL,Pharma
SHP22745,L560,Kochi,Varanasi,C004,VRL Logistics,2395,24533.0,109084.51,4.446,3,3,1,0,0,0,1,2023-10-12,LTL,General Cargo
SHP22746,L618,Amritsar,Mangalore,C007,Ekart Logistics,2703,1342.4,6162.05,4.59,3,3,1,0,0,0,0,2023-01-15,FTL,Pharma
SHP22747,L441,Thiruvananthapuram,Kochi,C003,Delhivery Ltd,239,20676.9,97445.5,4.713,1,1,1,0,0,0,0,2023-05-15,FTL,Auto Parts
SHP22748,L404,Coimbatore,Mangalore,C007,Ekart Logistics,405,2985.0,7023.57,2.353,1,1,1,0,0,1,0,2024-06-30,LTL,Pharma
SHP22749,L617,Amritsar,Dehradun,C006,Safexpress,428,15590.0,61866.53,3.968,1,1,1,0,0,0,0,2023-01-05,LTL,General Cargo
SHP22750,L463,Amritsar,Hyderabad,C008,XpressBees,2106,11205.0,49823.5,4.447,3,3,1,0,0,1,0,2023-07-17,LTL,Auto Parts
SHP22751,L048,Raipur,Vijayawada,C008,XpressBees,707,7854.2,38434.43,4.893,2,2,1,0,0,0,0,2024-02-12,FTL,FMCG
SHP22752,L268,Bhubaneswar,Raipur,C008,XpressBees,586,2073.2,7871.67,3.797,2,2,1,0,0,0,0,2023-05-12,FTL,General Cargo
SHP22753,L116,Kochi,Bhubaneswar,C008,XpressBees,1992,1916.3,8240.91,4.3,3,3,1,0,0,0,0,2024-02-02,LTL,Electronics
SHP22754,L312,Raipur,Chandigarh,C007,Ekart Logistics,1495,17589.4,95969.06,5.456,3,3,1,0,0,0,0,2024-01-14,LTL,Textiles
SHP22755,L139,Rajkot,Vijayawada,C008,XpressBees,1577,18816.0,75496.2,4.012,3,3,1,0,0,0,1,2023-10-05,FTL,General Cargo
SHP22756,L588,Rajkot,Jaipur,C006,Safexpress,935,13125.2,57796.09,4.403,2,2,1,0,0,0,0,2024-02-01,FTL,Auto Parts
SHP22757,L540,Hyderabad,Indore,C004,VRL Logistics,843,24291.1,121385.21,4.997,2,2,1,0,0,1,0,2023-07-26,LTL,Textiles
SHP22758,L261,Rajkot,Dehradun,C001,BlueDart Logistics,1485,21065.6,46507.34,2.208,3,3,1,0,0,0,0,2024-01-29,LTL,General Cargo
SHP22759,L368,Rajkot,Kanpur,C001,BlueDart Logistics,1390,2924.4,9151.27,3.129,3,3,1,0,0,1,0,2024-06-02,FTL,FMCG
SHP22760,L134,Nagpur,Mangalore,C006,Safexpress,1320,12731.9,66763.05,5.244,3,3,1,0,0,0,0,2024-01-03,LTL,FMCG
SHP22761,L485,Guwahati,Ahmedabad,C002,GATI Express,2550,24784.4,64501.84,2.603,3,3,1,0,0,0,0,2023-01-08,FTL,Electronics
SHP22762,L435,Chandigarh,Rajkot,C008,XpressBees,1440,8770.7,41697.12,4.754,3,3,1,0,0,0,0,2023-05-16,FTL,Pharma
SHP22763,L413,Thiruvananthapuram,Chandigarh,C006,Safexpress,3209,2246.6,7501.74,3.339,3,3,1,0,0,1,0,2023-06-29,FTL,Textiles
SHP22764,L089,Madurai,Mumbai,C005,TCI Freight,1516,2183.4,8281.69,3.793,3,3,1,0,0,0,0,2023-01-06,FTL,Auto Parts
SHP22765,L260,Noida,Kochi,C004,VRL Logistics,2678,13467.4,69929.78,5.193,3,3,1,0,1,1,0,2023-08-27,LTL,Auto Parts
SHP22766,L145,Mumbai,Guwahati,C001,BlueDart Logistics,2706,18389.6,65912.44,3.584,3,3,1,0,0,0,0,2023-02-16,LTL,Pharma
SHP22767,L591,Vijayawada,Mangalore,C003,Delhivery Ltd,952,22949.5,87080.29,3.794,2,2,1,0,0,0,0,2023-12-07,FTL,FMCG
SHP22768,L026,Chandigarh,Indore,C004,VRL Logistics,1162,1244.7,5141.23,4.13,3,3,1,0,0,1,0,2023-08-06,FTL,FMCG
SHP22769,L601,Mangalore,Delhi,C007,Ekart Logistics,2290,16130.3,78761.9,4.883,3,3,1,0,0,0,0,2024-05-13,FTL,General Cargo
SHP22770,L657,Kanpur,Thiruvananthapuram,C006,Safexpress,2641,24755.8,97620.42,3.943,3,6,0,3,0,0,1,2023-10-04,FTL,Electronics
SHP22771,L397,Raipur,Delhi,C005,TCI Freight,1202,8285.4,17795.64,2.148,3,3,1,0,0,0,0,2024-01-22,FTL,Textiles
SHP22772,L483,Guwahati,Vijayawada,C001,BlueDart Logistics,2047,14539.4,54434.48,3.744,3,3,1,0,0,1,0,2023-09-15,LTL,Electronics
SHP22773,L311,Jaipur,Ahmedabad,C001,BlueDart Logistics,703,3938.7,21422.86,5.439,2,5,0,3,0,0,0,2023-02-15,LTL,Electronics
SHP22774,L565,Coimbatore,Agra,C006,Safexpress,2346,22828.0,93631.92,4.102,3,3,1,0,0,0,1,2023-10-15,LTL,General Cargo
SHP22775,L498,Jaipur,Patna,C004,VRL Logistics,1220,21187.4,53762.54,2.537,3,3,1,0,0,0,0,2024-03-26,LTL,Electronics
SHP22776,L219,Bhubaneswar,Guwahati,C005,TCI Freight,1158,13548.5,48923.17,3.611,3,3,1,0,0,0,0,2023-04-27,FTL,Pharma
SHP22777,L505,Vijayawada,Amritsar,C007,Ekart Logistics,2308,18576.4,101743.02,5.477,3,3,1,0,0,1,0,2023-07-26,FTL,General Cargo
SHP22778,L397,Delhi,Raipur,C003,Delhivery Ltd,1202,21057.9,65700.65,3.12,3,3,1,0,0,1,0,2024-06-10,FTL,Pharma
SHP22779,L624,Mangalore,Varanasi,C007,Ekart Logistics,2105,4399.8,18758.37,4.263,3,3,1,0,0,0,0,2024-03-15,FTL,General Cargo
SHP22780,L409,Jaipur,Vadodara,C007,Ekart Logistics,748,18052.6,83919.39,4.649,2,2,1,0,0,0,0,2024-05-07,FTL,Electronics
SHP22781,L458,Thiruvananthapuram,Bhopal,C004,VRL Logistics,2140,2917.1,15862.21,5.438,3,3,1,0,1,0,0,2024-02-17,LTL,Pharma
SHP22782,L536,Bangalore,Coimbatore,C002,GATI Express,287,9602.5,52199.58,5.436,1,1,1,0,0,0,0,2023-04-03,FTL,Pharma
SHP22783,L356,Bhubaneswar,Indore,C003,Delhivery Ltd,1376,7725.1,19416.15,2.513,3,3,1,0,0,0,0,2023-12-15,LTL,Pharma
SHP22784,L619,Jabalpur,Vijayawada,C007,Ekart Logistics,973,15760.0,64269.58,4.078,2,6,0,4,0,1,0,2023-08-30,LTL,General Cargo
SHP22785,L532,Kanpur,Patna,C003,Delhivery Ltd,637,5891.6,21552.36,3.658,2,2,1,0,0,0,0,2023-01-28,LTL,Auto Parts
SHP22786,L133,Noida,Bangalore,C004,VRL Logistics,2255,12052.4,59012.6,4.896,3,7,0,4,0,0,1,2023-10-07,LTL,Electronics
SHP22787,L464,Bhopal,Kolkata,C001,BlueDart Logistics,1467,16941.9,66626.77,3.933,3,3,1,0,0,0,1,2023-11-27,FTL,Pharma
SHP22788,L421,Madurai,Amritsar,C008,XpressBees,3166,10807.6,33491.25,3.099,3,3,1,0,0,0,0,2023-02-10,LTL,Textiles
SHP22789,L050,Kolkata,Kochi,C008,XpressBees,2474,13097.6,42365.47,3.235,3,7,0,4,0,0,1,2023-11-06,LTL,Auto Parts
SHP22790,L175,Surat,Raipur,C007,Ekart Logistics,1186,4607.4,22547.28,4.894,3,3,1,0,0,1,0,2024-06-08,LTL,Textiles
SHP22791,L584,Kolkata,Nagpur,C004,VRL Logistics,1266,13365.5,67019.37,5.014,3,3,1,0,0,0,0,2024-02-13,FTL,Electronics
SHP22792,L489,Agra,Chennai,C004,VRL Logistics,2062,15045.1,65963.82,4.384,3,3,1,0,0,0,0,2023-01-29,FTL,Electronics
SHP22793,L147,Pune,Agra,C002,GATI Express,1371,4289.8,17093.8,3.985,3,3,1,0,0,0,0,2024-02-01,FTL,Pharma
SHP22794,L642,Varanasi,Raipur,C003,Delhivery Ltd,607,20479.2,42861.64,2.093,2,2,1,0,1,0,0,2024-02-16,LTL,Pharma
SHP22795,L623,Vadodara,Lucknow,C002,GATI Express,1203,1653.3,6698.31,4.051,3,3,1,0,0,0,0,2023-05-28,LTL,General Cargo
SHP22796,L059,Vadodara,Jabalpur,C004,VRL Logistics,902,5985.6,30936.64,5.169,2,2,1,0,0,0,0,2024-03-23,FTL,Auto Parts
SHP22797,L567,Vijayawada,Patna,C001,BlueDart Logistics,1448,6444.0,20019.19,3.107,3,3,1,0,0,1,0,2024-06-07,LTL,Auto Parts
SHP22798,L418,Nagpur,Bhopal,C004,VRL Logistics,391,24915.3,66487.26,2.669,1,1,1,0,0,0,0,2024-05-13,FTL,Pharma
SHP22799,L440,Kolkata,Visakhapatnam,C002,GATI Express,990,19265.6,95162.92,4.94,2,2,1,0,0,0,0,2023-04-13,FTL,Electronics
SHP22800,L063,Mumbai,Ahmedabad,C006,Safexpress,565,15987.1,70098.79,4.385,2,2,1,0,0,0,0,2023-02-03,LTL,Pharma
SHP22801,L290,Ahmedabad,Kanpur,C002,GATI Express,1130,13357.5,55601.07,4.163,3,3,1,0,0,1,0,2024-06-12,LTL,Electronics
SHP22802,L073,Mangalore,Thiruvananthapuram,C005,TCI Freight,702,1595.5,5244.02,3.287,2,2,1,0,0,0,0,2023-03-20,LTL,Electronics
SHP22803,L505,Vijayawada,Amritsar,C005,TCI Freight,2308,22250.2,118558.15,5.328,3,3,1,0,0,1,0,2023-06-06,LTL,Pharma
SHP22804,L270,Coimbatore,Pune,C001,BlueDart Logistics,1167,5362.1,20778.89,3.875,3,3,1,0,0,0,0,2024-02-07,FTL,FMCG
SHP22805,L530,Bhopal,Amritsar,C001,BlueDart Logistics,1242,14778.1,52206.4,3.533,3,3,1,0,0,0,0,2023-02-24,FTL,Auto Parts
SHP22806,L652,Noida,Visakhapatnam,C005,TCI Freight,1746,20205.3,84790.95,4.196,3,3,1,0,0,1,0,2023-09-27,FTL,Textiles
SHP22807,L249,Nagpur,Guwahati,C005,TCI Freight,1823,1106.1,5159.39,4.664,3,3,1,0,0,0,0,2024-03-13,FTL,Electronics
SHP22808,L432,Vijayawada,Jaipur,C002,GATI Express,1635,11084.2,58543.54,5.282,3,3,1,0,0,0,0,2024-05-25,FTL,Electronics
SHP22809,L010,Ranchi,Kochi,C002,GATI Express,2301,9199.1,48821.11,5.307,3,3,1,0,0,1,0,2023-06-14,LTL,FMCG
SHP22810,L171,Noida,Bhubaneswar,C004,VRL Logistics,1620,3059.3,10332.05,3.377,3,3,1,0,0,0,0,2023-02-08,FTL,Textiles
SHP22811,L230,Kanpur,Agra,C006,Safexpress,313,14200.7,74215.46,5.226,1,1,1,0,0,1,0,2023-08-21,FTL,General Cargo
SHP22812,L536,Coimbatore,Bangalore,C005,TCI Freight,287,2716.5,13557.72,4.991,1,1,1,0,0,0,0,2023-12-22,FTL,FMCG
SHP22813,L602,Madurai,Indore,C004,VRL Logistics,1875,14785.4,70819.69,4.79,3,7,0,4,0,0,1,2023-11-04,LTL,Textiles
SHP22814,L605,Thiruvananthapuram,Rajkot,C008,XpressBees,2173,17871.0,60059.37,3.361,3,3,1,0,0,0,0,2024-01-01,LTL,FMCG
SHP22815,L458,Bhopal,Thiruvananthapuram,C002,GATI Express,2140,23078.7,85499.58,3.705,3,3,1,0,0,0,0,2023-04-28,LTL,Electronics
SHP22816,L510,Nashik,Amritsar,C008,XpressBees,1683,572.0,1170.28,2.046,3,3,1,0,0,1,0,2024-06-09,LTL,Auto Parts
SHP22817,L125,Varanasi,Nagpur,C002,GATI Express,798,16315.5,86468.43,5.3,2,2,1,0,0,0,1,2023-11-04,FTL,FMCG
SHP22818,L465,Mangalore,Guwahati,C007,Ekart Logistics,2983,17626.7,38867.01,2.205,3,3,1,0,0,1,0,2023-07-28,FTL,General Cargo
SHP22819,L372,Guwahati,Kolkata,C005,TCI Freight,678,1132.8,6215.43,5.487,2,2,1,0,0,0,0,2023-05-09,LTL,Pharma
SHP22820,L387,Bhopal,Rajkot,C005,TCI Freight,891,16778.7,92102.02,5.489,2,2,1,0,0,0,0,2023-01-30,LTL,Textiles
SHP22821,L366,Noida,Kolkata,C006,Safexpress,1668,24246.5,112063.8,4.622,3,3,1,0,0,0,0,2024-01-29,FTL,FMCG
SHP22822,L333,Bangalore,Dehradun,C004,VRL Logistics,2516,10682.6,38280.77,3.583,3,7,0,4,0,0,0,2024-02-28,FTL,FMCG
SHP22823,L510,Nashik,Amritsar,C001,BlueDart Logistics,1683,3919.0,12137.4,3.097,3,3,1,0,0,1,0,2023-06-28,LTL,General Cargo
SHP22824,L170,Lucknow,Noida,C003,Delhivery Ltd,511,3774.2,16781.3,4.446,2,2,1,0,0,0,0,2023-02-10,LTL,Auto Parts
SHP22825,L113,Amritsar,Coimbatore,C008,XpressBees,2991,24312.8,95744.87,3.938,3,3,1,0,0,0,0,2023-01-17,LTL,FMCG
SHP22826,L069,Varanasi,Guwahati,C008,XpressBees,1140,15549.6,48917.37,3.146,3,3,1,0,0,0,0,2024-02-18,LTL,FMCG
SHP22827,L503,Dehradun,Thiruvananthapuram,C005,TCI Freight,3154,1159.1,2984.35,2.575,3,3,1,0,0,0,0,2023-03-06,FTL,Auto Parts
SHP22828,L607,Bhubaneswar,Vijayawada,C007,Ekart Logistics,900,22745.2,80062.73,3.52,2,2,1,0,0,0,0,2024-01-21,FTL,General Cargo
SHP22829,L634,Chandigarh,Kanpur,C007,Ekart Logistics,752,6535.2,30262.08,4.631,2,2,1,0,0,0,0,2024-01-01,FTL,Textiles
SHP22830,L346,Vadodara,Pune,C006,Safexpress,557,14774.9,37717.77,2.553,2,2,1,0,0,0,0,2024-01-20,LTL,Textiles
SHP22831,L078,Madurai,Agra,C005,TCI Freight,2501,15392.5,32203.27,2.092,3,3,1,0,0,0,1,2023-11-28,LTL,FMCG
SHP22832,L629,Delhi,Hyderabad,C006,Safexpress,1628,8910.2,40542.53,4.55,3,3,1,0,0,0,1,2023-10-05,FTL,Auto Parts
SHP22833,L341,Thiruvananthapuram,Madurai,C007,Ekart Logistics,256,12287.2,32339.76,2.632,1,1,1,0,0,0,0,2023-01-01,FTL,FMCG
SHP22834,L483,Vijayawada,Guwahati,C004,VRL Logistics,2047,23939.2,53417.13,2.231,3,3,1,0,0,0,0,2023-03-27,FTL,Pharma
SHP22835,L075,Surat,Guwahati,C005,TCI Freight,2601,14716.4,39629.88,2.693,3,3,1,0,0,0,0,2024-04-13,FTL,Textiles
SHP22836,L197,Raipur,Bhopal,C008,XpressBees,632,14946.3,46465.85,3.109,2,3,0,1,0,0,1,2023-11-26,LTL,Electronics
SHP22837,L041,Thiruvananthapuram,Visakhapatnam,C008,XpressBees,1598,12640.9,44547.33,3.524,3,5,0,2,0,1,0,2024-06-25,FTL,Pharma
SHP22838,L175,Surat,Raipur,C001,BlueDart Logistics,1186,1964.5,8900.76,4.531,3,3,1,0,0,0,0,2023-03-29,FTL,FMCG
SHP22839,L571,Vijayawada,Kochi,C002,GATI Express,1117,8452.0,44661.34,5.284,3,3,1,0,0,0,0,2024-02-27,FTL,General Cargo
SHP22840,L558,Chennai,Varanasi,C001,BlueDart Logistics,1801,12404.2,48621.51,3.92,3,3,1,0,0,0,0,2024-02-20,FTL,Textiles
SHP22841,L476,Raipur,Mumbai,C007,Ekart Logistics,1222,7879.2,24877.31,3.157,3,3,1,0,0,0,0,2023-01-03,FTL,Electronics
SHP22842,L366,Noida,Kolkata,C004,VRL Logistics,1668,6487.6,31336.56,4.83,3,6,0,3,0,1,0,2023-07-20,FTL,Pharma
SHP22843,L551,Delhi,Nagpur,C001,BlueDart Logistics,1112,1793.4,4812.29,2.683,3,3,1,0,0,0,0,2023-12-10,FTL,Textiles
SHP22844,L072,Pune,Jaipur,C006,Safexpress,1240,22930.1,56943.9,2.483,3,3,1,0,0,0,1,2023-10-24,LTL,Auto Parts
SHP22845,L052,Noida,Jaipur,C007,Ekart Logistics,309,10517.0,22383.74,2.128,1,1,1,0,0,0,0,2023-05-26,LTL,General Cargo
SHP22846,L001,Jaipur,Dehradun,C007,Ekart Logistics,565,10898.2,31326.56,2.874,2,2,1,0,0,0,0,2023-05-12,LTL,Pharma
SHP22847,L018,Kanpur,Noida,C005,TCI Freight,471,1415.3,7740.63,5.469,1,1,1,0,0,0,0,2023-05-14,LTL,Auto Parts
SHP22848,L344,Bangalore,Hyderabad,C001,BlueDart Logistics,662,9624.7,23960.05,2.489,2,3,0,1,0,0,0,2023-04-27,FTL,FMCG
SHP22849,L542,Kochi,Mangalore,C005,TCI Freight,464,5622.4,22577.12,4.016,1,1,1,0,0,0,0,2024-01-08,LTL,Auto Parts
SHP22850,L070,Bangalore,Bhopal,C007,Ekart Logistics,1504,23906.2,57580.55,2.409,3,3,1,0,0,1,0,2023-09-18,LTL,Pharma
SHP22851,L323,Pune,Nashik,C005,TCI Freight,217,8664.8,23897.73,2.758,1,1,1,0,0,0,1,2023-11-02,FTL,Pharma
SHP22852,L593,Kolkata,Nashik,C001,BlueDart Logistics,2001,4744.9,19182.56,4.043,3,3,1,0,0,1,0,2023-06-28,FTL,FMCG
SHP22853,L612,Chandigarh,Surat,C004,VRL Logistics,1468,11213.0,40236.28,3.588,3,3,1,0,0,1,0,2023-09-06,LTL,Auto Parts
SHP22854,L533,Mangalore,Jabalpur,C006,Safexpress,1639,4845.0,17692.21,3.652,3,3,1,0,0,0,0,2023-04-05,LTL,Auto Parts
SHP22855,L294,Pune,Bangalore,C007,Ekart Logistics,959,24555.0,83855.19,3.415,2,2,1,0,0,0,0,2023-03-09,FTL,FMCG
SHP22856,L232,Mangalore,Ranchi,C007,Ekart Logistics,2082,24030.8,79158.94,3.294,3,3,1,0,0,0,0,2023-03-04,LTL,Auto Parts
SHP22857,L058,Nagpur,Nashik,C005,TCI Freight,735,3078.0,11248.75,3.655,2,2,1,0,0,0,0,2024-02-19,FTL,Textiles
SHP22858,L016,Surat,Chennai,C005,TCI Freight,1563,22014.8,103933.88,4.721,3,3,1,0,0,0,0,2024-02-08,FTL,FMCG
SHP22859,L108,Nashik,Mumbai,C004,VRL Logistics,179,8782.6,34815.77,3.964,1,1,1,0,0,0,0,2024-02-22,FTL,General Cargo
SHP22860,L380,Kanpur,Jabalpur,C006,Safexpress,480,18824.5,47801.73,2.539,1,1,1,0,0,0,0,2024-02-02,FTL,Pharma
SHP22861,L095,Guwahati,Noida,C005,TCI Freight,1865,3029.8,11094.75,3.662,3,3,1,0,0,0,0,2024-03-04,LTL,General Cargo
SHP22862,L006,Hyderabad,Jabalpur,C004,VRL Logistics,860,8437.5,23150.46,2.744,2,2,1,0,0,0,0,2023-12-03,FTL,Textiles
SHP22863,L055,Ranchi,Nashik,C004,VRL Logistics,1620,16884.5,35313.42,2.091,3,3,1,0,0,0,0,2023-05-31,FTL,Textiles
SHP22864,L107,Thiruvananthapuram,Guwahati,C004,VRL Logistics,3258,15589.8,72214.72,4.632,3,3,1,0,0,0,0,2023-03-21,LTL,Electronics
SHP22865,L125,Nagpur,Varanasi,C006,Safexpress,798,21580.9,94056.85,4.358,2,2,1,0,0,1,0,2024-06-11,FTL,Electronics
SHP22866,L042,Hyderabad,Patna,C002,GATI Express,1480,1216.1,2530.61,2.081,3,3,1,0,0,0,0,2024-01-24,LTL,Electronics
SHP22867,L190,Chandigarh,Guwahati,C003,Delhivery Ltd,2000,19487.9,91718.5,4.706,3,3,1,0,0,0,0,2024-03-09,LTL,FMCG
SHP22868,L309,Patna,Jabalpur,C001,BlueDart Logistics,767,14120.3,35156.48,2.49,2,2,1,0,0,0,0,2023-05-01,LTL,Auto Parts
SHP22869,L250,Kanpur,Dehradun,C005,TCI Freight,622,10256.7,27565.98,2.688,2,2,1,0,0,0,0,2024-03-28,FTL,Textiles
SHP22870,L443,Rajkot,Bangalore,C006,Safexpress,1650,16239.9,80130.11,4.934,3,3,1,0,0,1,0,2023-06-18,LTL,General Cargo
SHP22871,L603,Vadodara,Thiruvananthapuram,C006,Safexpress,2064,18891.0,51343.88,2.718,3,3,1,0,0,0,0,2024-04-16,LTL,General Cargo
SHP22872,L237,Kanpur,Mumbai,C001,BlueDart Logistics,1454,5773.2,28128.81,4.872,3,3,1,0,0,0,0,2023-03-23,FTL,General Cargo
SHP22873,L218,Dehradun,Hyderabad,C007,Ekart Logistics,1866,17711.6,59182.2,3.341,3,3,1,0,0,0,0,2024-02-24,LTL,General Cargo
SHP22874,L299,Kolkata,Jaipur,C007,Ekart Logistics,1766,17207.2,67580.65,3.927,3,3,1,0,0,0,0,2023-04-24,LTL,Electronics
SHP22875,L045,Lucknow,Dehradun,C007,Ekart Logistics,626,3132.2,10100.3,3.225,2,2,1,0,1,0,0,2024-02-15,LTL,General Cargo
SHP22876,L041,Visakhapatnam,Thiruvananthapuram,C001,BlueDart Logistics,1598,19154.8,43760.35,2.285,3,3,1,0,0,0,1,2023-10-06,LTL,Auto Parts
SHP22877,L022,Kochi,Guwahati,C007,Ekart Logistics,3149,20914.2,89905.34,4.299,3,3,1,0,0,1,0,2024-06-30,LTL,Electronics
SHP22878,L318,Varanasi,Vijayawada,C001,BlueDart Logistics,1313,20725.4,81020.43,3.909,3,3,1,0,0,0,0,2023-03-05,FTL,General Cargo
SHP22879,L583,Amritsar,Kolkata,C008,XpressBees,2167,15212.1,32431.29,2.132,3,3,1,0,0,0,0,2023-04-04,LTL,FMCG
SHP22880,L125,Varanasi,Nagpur,C001,BlueDart Logistics,798,24395.3,98171.49,4.024,2,2,1,0,0,0,0,2023-03-27,LTL,Pharma
SHP22881,L118,Jaipur,Amritsar,C005,TCI Freight,689,16575.9,86682.89,5.229,2,2,1,0,0,1,0,2024-06-26,FTL,Pharma
SHP22882,L592,Indore,Nagpur,C007,Ekart Logistics,488,23182.8,79162.17,3.415,1,1,1,0,0,0,0,2023-03-16,FTL,Pharma
SHP22883,L005,Lucknow,Madurai,C005,TCI Freight,2473,4037.3,21566.07,5.342,3,3,1,0,0,0,0,2023-12-04,FTL,Electronics
SHP22884,L619,Vijayawada,Jabalpur,C005,TCI Freight,973,22259.8,122149.45,5.487,2,2,1,0,0,0,0,2024-03-11,LTL,General Cargo
SHP22885,L190,Chandigarh,Guwahati,C002,GATI Express,2000,12398.8,65555.43,5.287,3,3,1,0,0,0,0,2024-01-27,FTL,Textiles
SHP22886,L024,Chandigarh,Varanasi,C006,Safexpress,1111,19786.5,46420.85,2.346,3,3,1,0,0,0,0,2024-05-22,LTL,Textiles
SHP22887,L659,Dehradun,Coimbatore,C003,Delhivery Ltd,2793,19675.9,46084.18,2.342,3,3,1,0,0,0,0,2023-01-17,LTL,Textiles
SHP22888,L237,Kanpur,Mumbai,C008,XpressBees,1454,16890.7,34036.08,2.015,3,3,1,0,0,0,0,2023-04-01,FTL,Electronics
SHP22889,L362,Thiruvananthapuram,Agra,C002,GATI Express,2707,3746.7,14490.97,3.868,3,3,1,0,0,0,0,2023-05-20,FTL,Auto Parts
SHP22890,L456,Guwahati,Amritsar,C004,VRL Logistics,2262,24258.9,88970.22,3.668,3,3,1,0,0,0,1,2023-10-29,LTL,FMCG
SHP22891,L257,Nashik,Hyderabad,C002,GATI Express,745,6351.6,30234.65,4.76,2,6,0,4,0,0,0,2023-04-24,FTL,FMCG
SHP22892,L457,Vadodara,Dehradun,C005,TCI Freight,1313,4648.3,19731.82,4.245,3,6,0,3,0,0,0,2023-03-19,LTL,Pharma
SHP22893,L156,Visakhapatnam,Agra,C006,Safexpress,1544,5836.0,12721.88,2.18,3,3,1,0,0,1,0,2023-07-09,FTL,Pharma
SHP22894,L425,Vadodara,Amritsar,C007,Ekart Logistics,1362,13922.8,67518.91,4.85,3,3,1,0,0,1,0,2023-06-29,FTL,Textiles
SHP22895,L483,Guwahati,Vijayawada,C002,GATI Express,2047,549.4,2315.99,4.215,3,3,1,0,0,0,0,2023-03-08,FTL,Textiles
SHP22896,L356,Bhubaneswar,Indore,C005,TCI Freight,1376,13254.6,68952.48,5.202,3,3,1,0,0,0,1,2023-10-17,LTL,Pharma
SHP22897,L529,Ranchi,Coimbatore,C001,BlueDart Logistics,2126,1250.3,2964.32,2.371,3,3,1,0,0,0,0,2023-12-15,FTL,General Cargo
SHP22898,L477,Nashik,Bhubaneswar,C006,Safexpress,1629,23507.5,122463.52,5.21,3,3,1,0,0,0,0,2024-05-31,LTL,Auto Parts
SHP22899,L221,Thiruvananthapuram,Noida,C003,Delhivery Ltd,2892,11482.2,52076.81,4.535,3,3,1,0,0,0,0,2023-05-17,LTL,Auto Parts
SHP22900,L525,Surat,Nagpur,C006,Safexpress,849,1134.3,3788.26,3.34,2,3,0,1,0,0,0,2023-03-26,LTL,Auto Parts
SHP22901,L073,Thiruvananthapuram,Mangalore,C002,GATI Express,702,21051.4,42478.1,2.018,2,2,1,0,0,0,0,2024-03-07,LTL,Auto Parts
SHP22902,L648,Bangalore,Mangalore,C001,BlueDart Logistics,380,19792.6,75050.17,3.792,1,1,1,0,0,0,0,2023-01-06,FTL,Pharma
SHP22903,L081,Delhi,Nashik,C007,Ekart Logistics,1321,13766.6,30375.74,2.206,3,3,1,0,0,0,0,2023-04-13,LTL,FMCG
SHP22904,L582,Guwahati,Kanpur,C003,Delhivery Ltd,1477,688.8,2360.35,3.427,3,3,1,0,0,0,0,2023-05-05,LTL,Pharma
SHP22905,L315,Ahmedabad,Chennai,C003,Delhivery Ltd,1779,6119.5,24066.46,3.933,3,3,1,0,0,0,1,2023-10-18,FTL,Auto Parts
SHP22906,L038,Delhi,Indore,C005,TCI Freight,870,12040.5,60589.59,5.032,2,2,1,0,0,0,1,2023-11-01,LTL,Pharma
SHP22907,L613,Lucknow,Delhi,C005,TCI Freight,540,2760.6,12538.69,4.542,2,2,1,0,0,0,0,2023-04-29,FTL,Auto Parts
SHP22908,L343,Coimbatore,Vadodara,C002,GATI Express,1716,17761.0,93707.81,5.276,3,3,1,0,1,0,1,2023-11-18,LTL,Electronics
SHP22909,L392,Hyderabad,Pune,C008,XpressBees,652,23227.3,59846.58,2.577,2,2,1,0,0,0,0,2023-01-08,FTL,Textiles
SHP22910,L450,Nashik,Thiruvananthapuram,C002,GATI Express,1722,16169.1,85308.64,5.276,3,3,1,0,0,0,0,2023-02-11,LTL,FMCG
SHP22911,L090,Bhubaneswar,Bhopal,C004,VRL Logistics,1208,1215.7,6374.18,5.243,3,4,0,1,1,0,1,2023-11-04,FTL,Electronics
